0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

5.80 -7.964412 -7.470997 -6.622040 -5.896618 -5.620242 
6.25 -4.857682 -4.573599 -4.079585 -3.653191 -3.489651 
6.75 -2.931442 -2.769511 -2.484994 -2.236991 -2.141392 
7.30 -1.763935 -1.671603 -1.507848 -1.363568 -1.307636 
7.90 -1.064664 -1.011292 -0.915967 -0.831073 -0.797915 
8.60 -0.623949 -0.593565 -0.539007 -0.489999 -0.470718 
9.60 -0.314675 -0.299758 -0.272855 -0.248520 -0.238894 
10.90 -0.143239 -0.136750 -0.124996 -0.114287 -0.110027 
12.50 -0.061616 -0.058957 -0.054123 -0.049684 -0.047920 
14.50 -0.024892 -0.023847 -0.021954 -0.020211 -0.019512 
17.00 -0.009471 -0.009086 -0.008374 -0.007726 -0.007464 
20.00 -0.003540 -0.003398 -0.003139 -0.002897 -0.002802 

1.70 43257.475139 33290.274605 24270.285125 20063.249428 18774.983226 
1.90 22199.205942 18514.460324 14234.736522 11550.432363 10641.155533 
2.10 12154.925568 10432.643928 8056.493125 6374.408233 5790.574691 
2.30 6664.305126 5740.101580 4368.762469 3362.952163 3013.977950 
2.40 4882.944080 4194.750167 3158.303429 2395.448494 2131.775170 
2.50 3539.602183 3027.410661 2250.626023 1679.711441 1483.382382 
2.60 2532.017072 2152.940846 1576.922965 1155.566737 1011.548663 
2.70 1782.095161 1504.046371 1082.207294 775.837086 671.860799 
2.85 1011.345130 840.597534 583.441851 399.416259 337.768707 
3.00 535.386414 434.209911 283.760691 178.303016 143.587923 
3.15 250.473823 193.409467 110.200962 53.658137 35.533686 
3.30 86.668094 56.799313 14.638311 -12.491219 -20.759283 
3.40 21.172483 3.039325 -21.600712 -36.372079 -40.549435 
3.50 -20.817739 -30.806628 -43.414056 -49.826174 -51.269744 
3.60 -46.287821 -50.757291 -55.314081 -56.241062 -55.919840 
3.70 -60.354052 -61.195874 -60.549202 -58.026252 -56.621748 
3.80 -66.721477 -65.277572 -61.430981 -56.875037 -54.857976 
3.90 -68.040152 -65.245169 -59.582967 -53.960720 -51.648984 
4.00 -66.179092 -62.670358 -56.128084 -50.082554 -47.684636 
4.15 -60.145883 -56.311554 -49.527676 -43.570587 -41.272554 
4.30 -52.533608 -48.866269 -42.534701 -37.111523 -35.048651 
4.50 -42.339459 -39.207309 -33.886835 -29.404541 -27.715490 
4.75 -31.402021 -29.022947 -25.018850 -21.674649 -20.420896 
5.05 -21.606895 -19.981958 -17.255550 -14.982513 -14.131343 
5.40 -14.008468 -12.991777 -11.277247 -9.841977 -9.303120 
5.80 -8.718905 -8.119934 -7.098844 -6.236478 -5.910552 
6.25 -5.300854 -4.958427 -4.367951 -3.863668 -3.671647 
6.75 -3.187833 -2.994259 -2.656727 -2.365245 -2.253598
7.30 -1.912012 -1.802546 -1.609760 -1.441279 -1.376315
