   60    1.2000   20.0000    1.3000   -40.00000000   -40.00000000   -40.00000000
   61    1.2000   20.0000    1.4000   -40.00000000   -40.00000000   -40.00000000
   62    1.2000   20.0000    1.5000   -40.00000000   -40.00000000   -40.00000000
   63    1.2000   20.0000    1.6000   -40.00000000   -40.00000000   -40.00000000
   64    1.2000   20.0000    1.7000   -75.59822820   -75.28350957   -75.30295194
   65    1.2000   20.0000    1.7500   -75.64674876   -75.34173236   -75.36145257
   66    1.2000   20.0000    1.8000   -75.68797434   -75.39331930   -75.41341935
   67    1.2000   20.0000    1.8500   -75.72282062   -75.43910894   -75.45969260
   68    1.2000   20.0000    1.9000   -75.75214019   -75.47984899   -75.50101879
   69    1.2000   20.0000    2.0000   -75.79719462   -75.54868032   -75.57131832
   70    1.2000   20.0000    2.1500   -75.83986631   -75.62738478   -75.65293255
   71    1.2000   20.0000    2.3000   -75.86329541   -75.68443986   -75.71380192
   72    1.2000   20.0000    2.4000   -75.87232746   -75.71334628   -75.74585540
   73    1.2000   20.0000    2.6000   -75.88177961   -75.75425876   -75.79496270
   74    1.2000   20.0000    2.8000   -75.88653829   -75.77755245   -75.82960156
   75    1.2000   20.0000    3.0000   -75.89089268   -75.78774933   -75.85427930
   76    1.2000   20.0000    3.3000   -75.89814403   -75.78782935   -75.87880931
   77    1.2000   20.0000    3.6000   -75.90461111   -75.78000925   -75.89376058
   78    1.2000   20.0000    4.0000   -75.91035975   -75.76765054   -75.90494479
   79    1.2000   20.0000    4.5000   -75.91386831   -75.75604394   -75.91141663
   80    1.2000   20.0000    5.0000   -75.91518518   -75.74988612   -75.91398784
   81    1.2000   20.0000    6.0000   -75.91561620   -75.74602258   -75.91520556
   82    1.2000   20.0000    7.0000   -75.91556702   -75.74539872   -75.91530125
   83    1.2000   20.0000    8.0000   -75.91547845   -75.74522397   -75.91523545
   84    1.2000   20.0000   10.0000   -75.91542273   -75.74515096   -75.91518218
   85    1.2000   20.0000   12.0000   -75.91541203   -75.74513711   -75.91517001
   86    1.2000   20.0000   14.0000   -75.91540963   -75.74513302   -75.91516691
   87    1.2000   20.0000   16.0000   -75.91533567   -75.74505752   -75.91506934
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
   88    1.2000   30.0000    1.2000   -40.00000000   -40.00000000   -40.00000000
   89    1.2000   30.0000    1.3000   -40.00000000   -40.00000000   -40.00000000
   90    1.2000   30.0000    1.4000   -75.55500603   -75.17436138   -75.21831015
   91    1.2000   30.0000    1.5000   -75.65155139   -75.28269772   -75.32589301
   92    1.2000   30.0000    1.6000   -75.72802155   -75.37277813   -75.41568312
   93    1.2000   30.0000    1.7000   -75.78662530   -75.44699942   -75.49019671
   94    1.2000   30.0000    1.7500   -75.81011394   -75.47905378   -75.52265148
   95    1.2000   30.0000    1.8000   -75.83022785   -75.50820238   -75.55238266
   96    1.2000   30.0000    1.8500   -75.84733352   -75.53475793   -75.57970483
   97    1.2000   30.0000    1.9000   -75.86177882   -75.55899467   -75.60488679
   98    1.2000   30.0000    2.0000   -75.88395894   -75.60141397   -75.64968202
   99    1.2000   30.0000    2.1500   -75.90450062   -75.65247015   -75.70529106
  100    1.2000   30.0000    2.3000   -75.91485738   -75.69131385   -75.74962559
  101    1.2000   30.0000    2.4000   -75.91819661   -75.71158890   -75.77401179
  102    1.2000   30.0000    2.6000   -75.92013546   -75.74111210   -75.81277584
  103    1.2000   30.0000    2.8000   -75.91927505   -75.75893973   -75.84111902
  104    1.2000   30.0000    3.0000   -75.91792275   -75.76813911   -75.86181050
  105    1.2000   30.0000    3.3000   -75.91665541   -75.77135358   -75.88282210
  106    1.2000   30.0000    3.6000   -75.91629271   -75.76777761   -75.89582121
  107    1.2000   30.0000    4.0000   -75.91638927   -75.76012023   -75.90573677
  108    1.2000   30.0000    4.5000   -75.91640913   -75.75234061   -75.91159193
  109    1.2000   30.0000    5.0000   -75.91621994   -75.74824046   -75.91397746
  110    1.2000   30.0000    6.0000   -75.91575987   -75.74572422   -75.91515906
  111    1.2000   30.0000    7.0000   -75.91558557   -75.74535123   -75.91528805
  112    1.2000   30.0000    8.0000   -75.91547844   -75.74521572   -75.91523170
  113    1.2000   30.0000   10.0000   -75.91542159   -75.74515055   -75.91518214
  114    1.2000   30.0000   12.0000   -75.91541173   -75.74513700   -75.91517021
  115    1.2000   30.0000   14.0000   -75.91540962   -75.74513296   -75.91516711
  116    1.2000   30.0000   16.0000   -75.91533564   -75.74505752   -75.91506932
